nta2020,ntaname,safety_score,quiet_score,parks_score,amenities_score,commute_score,jobs_score,politics_score,schools_score,overall_score
QN0803,Fresh Meadows-Utopia,0.6526717557251909,0.6641221374045803,0.5076335877862596,0.4141221374045801,0.3786571296723581,0.3931297709923664,0.35,0.3893129770992366,0.4687061870105715
MN1002,Harlem (North),0.04961832061068705,0.03053435114503822,0.5954198473282443,0.7919847328244275,0.6648207968004923,0.7022900763358778,0.0,0.9083969465648856,0.4678831339512066
BK1301,Gravesend (South),0.5725190839694657,0.5610687022900763,0.4083969465648855,0.383587786259542,0.430376095985233,0.465648854961832,0.2,0.7213740458015268,0.4678714394790702
MN0201,SoHo-Little Italy-Hudson Square,0.022900763358778775,0.11832061068702293,0.1603053435114503,0.9694656488549618,0.6978772496538994,0.9694656488549618,0.15,0.6526717557251909,0.4676258775807832
BK1602,Brownsville,0.11068702290076338,0.24809160305343514,0.5343511450381679,0.66793893129771,0.4873343661414727,0.5610687022900763,0.2,0.931297709923664,0.46759618508066125
QN1206,Hollis,0.5572519083969466,0.5954198473282444,0.1526717557251908,0.5114503816793894,0.4895785263805569,0.5381679389312977,0.35,0.5343511450381679,0.4661114379349742
QN0904,Ozone Park (North),0.4694656488549618,0.416030534351145,0.2251908396946564,0.5553435114503817,0.4190816797415782,0.7251908396946565,0.35,0.5648854961832062,0.4656485687463232
BK1892,McGuire Fields,0.9351145038167938,0.9312977099236642,0.8893129770992366,0.0763358778625954,0.4953853253345639,0.0839694656488549,0.2,0.1125954198473282,0.46550140994162964
QN0901,Kew Gardens,0.5992366412213741,0.45038167938931295,0.5725190839694656,0.5,0.5086525149976927,0.4770992366412214,0.35,0.2595419847328244,0.4646788926189864
QN1104,Oakland Gardens-Hollis Hills,0.7557251908396947,0.7442748091603054,0.5992366412213741,0.3053435114503817,0.2598984771573603,0.2977099236641221,0.35,0.4045801526717557,0.46459608827062426
BX1201,Williamsbridge-Olinville,0.2824427480916031,0.3396946564885496,0.6526717557251909,0.6145038167938931,0.3686310703330709,0.5419847328244275,0.18,0.7251908396946565,0.463139952493924
BK1501,Gravesend (East)-Homecrest,0.5152671755725191,0.3702290076335878,0.3435114503816794,0.700381679389313,0.3656552838024919,0.8282442748091603,0.2,0.3816793893129771,0.46312103261271614
QN0902,Richmond Hill,0.43511450381679384,0.4389312977099237,0.0610687022900763,0.6087786259541985,0.4266710446913493,0.7442748091603053,0.35,0.6374045801526718,0.4627804454719148
BK1701,East Flatbush-Erasmus,0.1984732824427481,0.1984732824427481,0.0763358778625954,0.8416030534351144,0.6359021688970927,0.6984732824427481,0.2,0.851145038167939,0.4625507482113732
QN8191,Flushing Meadows-Corona Park,0.7709923664122138,0.6755725190839694,0.9122137404580152,0.1793893129770992,0.5006922011998154,0.1946564885496183,0.35,0.1125954198473282,0.46201400606600745
QN1191,Alley Pond Park,0.8664122137404581,0.8625954198473282,0.931297709923664,0.0763358778625954,0.4125519150899861,0.0839694656488549,0.35,0.1125954198473282,0.4619697527450269
QN0891,Cunningham Park,0.8931297709923665,0.7900763358778626,0.9274809160305344,0.0763358778625954,0.4593908629441624,0.0839694656488549,0.35,0.1125954198473282,0.46162233115046303
QN0104,Astoria (East)-Woodside (North),0.3969465648854962,0.3282442748091603,0.2404580152671755,0.7461832061068703,0.3919259674335816,0.8702290076335878,0.1999999999999999,0.5152671755725191,0.4611567764635488
QN1306,Springfield Gardens (South)-Brookville,0.66793893129771,0.6908396946564885,0.8664122137404581,0.2538167938931298,0.2129672358098754,0.3053435114503817,0.35,0.3396946564885496,0.46087662966707416
BK1502,Madison,0.5381679389312977,0.4122137404580153,0.1106870229007633,0.6870229007633588,0.5784906717647835,0.7824427480916031,0.2,0.3740458015267175,0.4603838530545674
BX1202,Eastchester-Edenwald-Baychester,0.4885496183206107,0.5801526717557253,0.5877862595419847,0.4293893129770992,0.3956506691278265,0.4618320610687023,0.18,0.5458015267175572,0.45864526493868824
BK5691,Barren Island-Floyd Bennett Field,0.9083969465648855,0.9809160305343512,0.6641221374045801,0.1183206106870229,0.5072681125980618,0.1679389312977099,0.2,0.1125954198473282,0.45744477361674246
QN0574,Highland Park-Cypress Hills Cemeteries (North),0.8816793893129771,0.8702290076335878,0.816793893129771,0.0763358778625954,0.3743654822335026,0.1755725190839694,0.35,0.1125954198473282,0.45719644863796643
BK1061,Fort Hamilton,0.9122137404580153,0.919847328244275,0.7442748091603053,0.0763358778625954,0.4993077988001845,0.1908396946564885,0.2,0.1125954198473282,0.456926833628649
BK1101,Bensonhurst,0.4580152671755725,0.33206106870229013,0.1145038167938931,0.8053435114503816,0.3060023732612565,0.8625954198473282,0.2,0.5763358778625954,0.4568571668866647
MN6491,Central Park,0.7175572519083969,0.7786259541984732,0.9885496183206108,0.1793893129770992,0.5117674203968621,0.2137404580152671,0.15,0.1125954198473282,0.4565281794580047
BK1802,Marine Park-Mill Basin-Bergen Beach,0.6106870229007634,0.633587786259542,0.5419847328244275,0.4122137404580153,0.4123483265018052,0.4541984732824427,0.2,0.3854961832061068,0.45631453317913795
QN0704,Murray Hill-Broadway Flushing,0.6832061068702291,0.583969465648855,0.2824427480916031,0.5267175572519084,0.4263052936910805,0.4274809160305343,0.35,0.3702290076335878,0.4562938869022247
BK0502,East New York (North),0.2022900763358778,0.41984732824427484,0.2786259541984733,0.5954198473282443,0.5306787121507933,0.6259541984732825,0.2,0.7900763358778626,0.4553615565761011
QN0804,Jamaica Estates-Holliswood,0.6793893129770994,0.6526717557251909,0.4923664122137404,0.3511450381679389,0.5464640055376095,0.3396946564885496,0.35,0.2290076335877862,0.4550923518372394
BX0902,Soundview-Clason Point,0.3549618320610687,0.42366412213740456,0.7748091603053435,0.3721374045801526,0.3837871096754345,0.3206106870229007,0.18,0.8282442748091603,0.45477682382393314
MN1001,Harlem (South),0.03053435114503822,0.01526717557251922,0.148854961832061,0.8854961832061069,0.7076142131979696,0.8893129770992366,0.0,0.9580152671755724,0.45438689115356296
BX1104,Allerton,0.24045801526717558,0.16412213740458015,0.1641221374045801,0.7347328244274809,0.4598651489514434,0.816793893129771,0.18,0.8740458015267175,0.4542674947639686
BK0902,Prospect Lefferts Gardens-Wingate,0.32061068702290074,0.14885496183206104,0.3167938931297709,0.7251908396946565,0.579931489829967,0.5534351145038168,0.2,0.7862595419847328,0.45388456599973825
BK0402,Bushwick (East),0.25190839694656486,0.1145038167938931,0.3473282442748092,0.7442748091603053,0.56461265574527,0.6717557251908397,0.05,0.8854961832061069,0.4537349789147236
QN0602,Forest Hills,0.5114503816793894,0.3969465648854962,0.1755725190839694,0.5782442748091603,0.4934240886017536,0.5763358778625954,0.35,0.5381679389312977,0.45251770573170774
QN1203,Baisley Park,0.416030534351145,0.4885496183206107,0.6870229007633588,0.4255725190839695,0.336839204224991,0.4122137404580153,0.35,0.5,0.4520285646502613
QN1205,St. Albans,0.6221374045801527,0.6183206106870229,0.5152671755725191,0.3549618320610687,0.3649104151200818,0.3473282442748092,0.35,0.4427480916030534,0.45195922173733855
BK0103,South Williamsburg,0.4122137404580153,0.36259541984732824,0.4541984732824427,0.6927480916030535,0.4781828436650772,0.3893129770992366,0.05,0.7633587786259542,0.4503262905726384
QN1301,Glen Oaks-Floral Park-New Hyde Park,0.7633587786259541,0.7709923664122138,0.2709923664122137,0.3396946564885496,0.2909321642824181,0.3549618320610687,0.35,0.4580152671755725,0.4498684289322488
BX0402,Highbridge,0.14503816793893132,0.06106870229007644,0.6412213740458015,0.616412213740458,0.5809183202584218,0.6106870229007634,0.18,0.7595419847328244,0.4493609732384096
BK0101,Greenpoint,0.5229007633587786,0.35114503816793896,0.4007633587786259,0.732824427480916,0.4260017689586217,0.6679389312977099,0.05,0.4312977099236641,0.44785899974578186
BX1091,Ferry Point Park-St. Raymond Cemetery,0.8778625954198473,0.8053435114503817,0.900763358778626,0.116412213740458,0.4972311952007384,0.0839694656488549,0.18,0.1125954198473282,0.4467722200107794
BK1704,East Flatbush-Remsen Village,0.19465648854961837,0.2862595419847328,0.1564885496183206,0.7022900763358779,0.5249576988155669,0.6297709923664122,0.2,0.8778625954198473,0.44653574288629705
QN1101,Auburndale,0.7213740458015268,0.6717557251908397,0.366412213740458,0.3530534351145038,0.3169216570231798,0.3854961832061068,0.35,0.4007633587786259,0.4457220773569051
MN1292,Inwood Hill Park,0.8129770992366413,0.7022900763358779,0.9236641221374046,0.1412213740458015,0.5006922011998154,0.2175572519083969,0.15,0.1125954198473282,0.4451246930889083
QN1402,Rockaway Beach-Arverne-Edgemere,0.5,0.49236641221374045,0.8702290076335878,0.3110687022900763,0.4514997692662666,0.2671755725190839,0.35,0.3091603053435114,0.44393747115828336
BX0803,Riverdale-Spuyten Duyvil,0.6984732824427481,0.5877862595419847,0.732824427480916,0.3721374045801526,0.4025053837871097,0.2709923664122137,0.18,0.3053435114503817,0.4437578294619383
QN0761,Fort Totten,0.9427480916030535,0.8129770992366413,0.8854961832061069,0.0763358778625954,0.2857637286571297,0.0839694656488549,0.35,0.1125954198473282,0.4437357332577137
BX1002,Throgs Neck-Schuylerville,0.5877862595419847,0.5916030534351144,0.4770992366412214,0.3530534351145038,0.3405525024122163,0.3702290076335878,0.18,0.6412213740458015,0.4426931086030538
QN0501,Maspeth,0.6564885496183206,0.6106870229007634,0.1450381679389313,0.4713740458015267,0.4047676875622374,0.5267175572519084,0.35,0.366412213740458,0.44143565560176823
QN0801,Kew Gardens Hills,0.6259541984732825,0.6145038167938932,0.1679389312977099,0.383587786259542,0.3994145131518228,0.4083969465648855,0.35,0.5801526717557252,0.44124360803710766
BX1001,Westchester Square,0.3854961832061069,0.4580152671755725,0.2137404580152671,0.6622137404580153,0.440032302722658,0.7519083969465649,0.18,0.4198473282442748,0.43890670959605743
BK0104,East Williamsburg,0.40839694656488545,0.3244274809160306,0.2519083969465648,0.6851145038167938,0.5342557189003889,0.5954198473282443,0.05,0.648854961832061,0.4372972320381211
BK1601,Ocean Hill,0.11832061068702293,0.22519083969465647,0.416030534351145,0.7137404580152672,0.5628518689432396,0.4580152671755725,0.2,0.8015267175572519,0.43695953705301943
QN1001,South Ozone Park,0.5190839694656488,0.3740458015267175,0.1908396946564885,0.5477099236641221,0.3903368712505768,0.6946564885496184,0.35,0.4274809160305343,0.43676920814296327
QN0705,East Flushing,0.6870229007633588,0.5687022900763359,0.1183206106870229,0.4541984732824428,0.5074988463313337,0.3969465648854962,0.35,0.4083969465648855,0.4363858290738595
BK1091,Dyker Beach Park,0.83587786259542,0.8206106870229009,0.965648854961832,0.1297709923664122,0.3229118597138902,0.0839694656488549,0.2,0.1125954198473282,0.43392314276957983
QN0503,Glendale,0.583969465648855,0.5419847328244275,0.1374045801526717,0.5,0.2749547406907813,0.648854961832061,0.35,0.4236641221374045,0.43260407541077517
BK1703,East Flatbush-Rugby,0.316793893129771,0.43511450381679384,0.1335877862595419,0.6183206106870229,0.3730243424088602,0.6335877862595419,0.2,0.7480916030534351,0.4323150657018709
BX0391,Crotona Park,0.6068702290076335,0.816793893129771,0.9351145038167938,0.0763358778625954,0.4689663128749423,0.2251908396946564,0.18,0.1125954198473282,0.42773338452921517
SI9591,Hoffman & Swinburne Islands,0.9866412213740459,0.9809160305343512,0.0305343511450381,0.0763358778625954,0.4981908616246493,0.0839694656488549,0.65,0.1125954198473282,0.4273979035046078
BK0891,Lincoln Terrace Park,0.3740458015267175,0.6068702290076335,0.916030534351145,0.2480916030534351,0.8694047069681587,0.0839694656488549,0.2,0.1125954198473282,0.4263759700504091
BK5693,Shirley Chisholm State Park,0.9866412213740459,0.8893129770992367,0.5610687022900763,0.0763358778625954,0.5006922011998154,0.0839694656488549,0.2,0.1125954198473282,0.4263269831652441
BX0991,Soundview Park,0.7824427480916031,0.7290076335877863,0.950381679389313,0.0763358778625954,0.495269958467928,0.0839694656488549,0.18,0.1125954198473282,0.4262503478619261
QN0102,Old Astoria-Hallets Point,0.42366412213740456,0.26717557251908397,0.4847328244274809,0.5858778625954199,0.2957814182433472,0.6641221374045801,0.1999999999999999,0.4885496183206106,0.4262379444559909
BK1893,Canarsie Park & Pier,0.7404580152671756,0.7938931297709924,0.9045801526717556,0.0763358778625954,0.4957314259344716,0.0839694656488549,0.2,0.1125954198473282,0.42594543587539674
BK0503,East New York-New Lots,0.2977099236641222,0.4312977099236641,0.2557251908396946,0.5343511450381679,0.5119734326587119,0.4198473282442748,0.2,0.7519083969465649,0.42535164091440003
SI9561,Fort Wadsworth,0.9389312977099237,0.9427480916030535,0.0687022900763358,0.0763358778625954,0.5043839409321642,0.0839694656488549,0.65,0.1125954198473282,0.4222082979600319
MN1291,Highbridge Park,0.6183206106870229,0.6564885496183206,0.9465648854961832,0.1736641221374046,0.5027688047992617,0.2099236641221374,0.15,0.1125954198473282,0.42129075708845737
QN1303,Queens Village,0.5954198473282444,0.5114503816793894,0.3320610687022901,0.4045801526717557,0.4328807713793019,0.4503816793893129,0.35,0.2900763358778626,0.4208562796285196
QN8491,Jamaica Bay (East),0.9732824427480917,0.9809160305343512,0.2900763358778626,0.0763358778625954,0.4981908616246493,0.0839694656488549,0.35,0.1125954198473282,0.42067080426796666
QN1091,Spring Creek Park,0.9541984732824428,0.9045801526717558,0.3816793893129771,0.0763358778625954,0.4981908616246493,0.0839694656488549,0.35,0.1125954198473282,0.42019370503132547
BX0302,Claremont Village-Claremont (East),0.07633587786259544,0.003816793893129611,0.3740458015267175,0.6202290076335878,0.4938086448238732,0.6145038167938931,0.18,0.9961832061068704,0.4198653935800834
BK1401,Flatbush,0.20992366412213737,0.08015267175572516,0.0725190839694656,0.8492366412213741,0.5838428703276419,0.8587786259541985,0.2,0.4732824427480916,0.41596700001232934
BX1003,Pelham Bay-Country Club-City Island,0.6297709923664122,0.5458015267175573,0.2595419847328244,0.4713740458015267,0.4800126903553299,0.4312977099236641,0.18,0.3206106870229007,0.41480120461502695
BK0261,Brooklyn Navy Yard,0.8091603053435115,0.7595419847328245,0.0305343511450381,0.2862595419847328,0.5926395939086295,0.2786259541984733,0.2,0.3549618320610687,0.4139654454217848
QN1202,South Jamaica,0.4274809160305344,0.29389312977099236,0.3702290076335878,0.3931297709923664,0.44969117177239,0.4847328244274809,0.35,0.5419847328244275,0.41389269418147245
BK1801,Flatlands,0.4389312977099237,0.5305343511450382,0.1946564885496183,0.5095419847328244,0.5395580167153772,0.5992366412213741,0.2,0.2977099236641221,0.4137710879672848
BK0504,Spring Creek-Starrett City,0.4312977099236641,0.5038167938931297,0.8091603053435115,0.3053435114503817,0.3589063221042916,0.2557251908396946,0.2,0.4389312977099237,0.4128976414080746
BX0201,Hunts Point,0.41984732824427484,0.5534351145038168,0.2671755725190839,0.3912213740458015,0.5702584217812644,0.416030534351145,0.18,0.4809160305343511,0.4098605469974672
QN0905,Woodhaven,0.46564885496183206,0.34732824427480913,0.1030534351145038,0.6297709923664122,0.2790014553973944,0.6870229007633588,0.35,0.416030534351145,0.4097320521536819
BX1103,Pelham Gardens,0.5419847328244275,0.5572519083969466,0.2175572519083969,0.4026717557251908,0.3636248269497,0.5343511450381679,0.18,0.4618320610687023,0.40740921023894155
MN1191,Randall's Island,0.633587786259542,0.7480916030534353,0.8969465648854962,0.1240458015267175,0.4991924319335487,0.0839694656488549,0.15,0.1125954198473282,0.40605363414436535
QN8081,LaGuardia Airport,0.8702290076335878,0.9809160305343512,0.099236641221374,0.1335877862595419,0.5013844023996309,0.1793893129770992,0.35,0.1125954198473282,0.40341732510911416
QN0101,Astoria (North)-Ditmars-Steinway,0.6145038167938932,0.5381679389312977,0.2099236641221374,0.5190839694656488,0.3040324113032384,0.5038167938931297,0.1999999999999999,0.3320610687022901,0.40269870790145434
QN0151,Rikers Island,0.9694656488549619,0.950381679389313,0.0305343511450381,0.0763358778625954,0.4900784494693124,0.0839694656488549,0.35,0.2633587786259542,0.4017655313745037
QN8381,John F. Kennedy International Airport,0.919847328244275,0.9580152671755726,0.0954198473282442,0.1354961832061068,0.4229349330872173,0.1870229007633587,0.35,0.1125954198473282,0.3976664849565129
QN1305,Laurelton,0.6488549618320612,0.7099236641221374,0.1259541984732824,0.3645038167938931,0.2464970424130553,0.3244274809160305,0.35,0.3969465648854962,0.3958884661794946
BX0903,Castle Hill-Unionport,0.39312977099236646,0.40839694656488545,0.2480916030534351,0.5114503816793894,0.4107204660821412,0.4465648854961832,0.18,0.549618320610687,0.393496546809886
BK1702,East Flatbush-Farragut,0.37786259541984735,0.3854961832061069,0.2061068702290076,0.4809160305343511,0.4734656206737425,0.5190839694656488,0.2,0.4694656488549618,0.38904961479795824
QN0261,Sunnyside Yards (South),0.8320610687022901,0.7519083969465649,0.1793893129770992,0.232824427480916,0.5744116289801569,0.2213740458015267,0.1999999999999999,0.1125954198473282,0.3880705375919852
QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,0.9656488549618321,0.9465648854961833,0.0648854961832061,0.0763358778625954,0.4999423165666821,0.0839694656488549,0.35,0.1125954198473282,0.38749278957083527
QN0161,Sunnyside Yards (North),0.3893129770992366,0.8320610687022901,0.0305343511450381,0.5419847328244275,0.4981908616246493,0.4732824427480916,0.1999999999999999,0.1125954198473282,0.3847452317488827
QN0871,Mount Hebron & Cedar Grove Cemeteries,0.9866412213740459,0.9809160305343512,0.1412213740458015,0.0763358778625954,0.3210659898477158,0.0839694656488549,0.35,0.1125954198473282,0.3815931723950866
QN0572,Middle Village Cemetery,0.9160305343511451,0.9809160305343512,0.0305343511450381,0.148854961832061,0.1654360867558837,0.0839694656488549,0.6,0.1125954198473282,0.37979210626433274
BK0471,The Evergreens Cemetery,0.9274809160305344,0.8816793893129771,0.2290076335877862,0.1545801526717557,0.4483733271804337,0.0839694656488549,0.2,0.1125954198473282,0.3797107880349588
QN0191,Astoria Park,0.7251908396946565,0.6832061068702291,0.9389312977099236,0.1851145038167939,0.0881402861098292,0.0839694656488549,0.1999999999999999,0.1125954198473282,0.3771434899622019
QN0802,Pomonok-Electchester-Hillcrest,0.5687022900763359,0.12213740458015265,0.232824427480916,0.4045801526717557,0.3818478475838882,0.4351145038167939,0.35,0.5076335877862596,0.37535502674951277
QN0271,Calvary & Mount Zion Cemeteries,0.900763358778626,0.8473282442748092,0.0305343511450381,0.1450381679389313,0.3859021688970927,0.2061068702290076,0.35,0.1125954198473282,0.37228357263885414
BK5692,Jamaica Bay (West),0.9866412213740459,0.9809160305343512,0.0305343511450381,0.0763358778625954,0.4981908616246493,0.0839694656488549,0.2,0.1125954198473282,0.37114790350460786
QN0571,Mount Olivet & All Faiths Cemeteries,0.9045801526717558,0.900763358778626,0.0305343511450381,0.1431297709923664,0.3749423165666821,0.0839694656488549,0.35,0.1125954198473282,0.3625643544563314
BX1271,Woodlawn Cemetery,0.7519083969465649,0.8664122137404581,0.0305343511450381,0.1240458015267175,0.7155053068758652,0.0839694656488549,0.18,0.1125954198473282,0.3581213694663533
BX0492,Claremont Park,0.4541984732824428,0.47709923664122134,0.9541984732824428,0.0763358778625954,0.5053068758652515,0.0839694656488549,0.18,0.1125954198473282,0.3554629778037671
BK0771,Green-Wood Cemetery,0.8893129770992367,0.9122137404580153,0.0305343511450381,0.1469465648854961,0.4596215966774342,0.0839694656488549,0.2,0.1125954198473282,0.35439926447017545
QN0573,St. John Cemetery,0.8396946564885497,0.9351145038167938,0.0305343511450381,0.0763358778625954,0.3259113982464237,0.0839694656488549,0.35,0.1125954198473282,0.34426945913194795
BX1203,Wakefield-Woodlawn,0.38167938931297707,0.0,0.3358778625954198,0.5438931297709924,0.3418824988463314,0.5,0.18,0.4465648854961832,0.341237220752738
QN1371,Montefiore Cemetery,0.9618320610687023,0.9809160305343512,0.0305343511450381,0.0763358778625954,0.0948315643747115,0.0839694656488549,0.35,0.1125954198473282,0.3363768463101977
BK1771,Holy Cross Cemetery,0.8282442748091603,0.9236641221374046,0.0305343511450381,0.1679389312977099,0.2813221042916474,0.0839694656488549,0.2,0.1125954198473282,0.3285335836471429
QN0171,St. Michael's Cemetery,0.8549618320610687,0.8931297709923665,0.0305343511450381,0.1641221374045801,0.1278264882325795,0.0839694656488549,0.35,0.1125954198473282,0.327142433166477
MN0661,United Nations,0.6603053435114504,0.66793893129771,0.0305343511450381,0.1698473282442748,0.4981908616246493,0.2366412213740458,0.15,0.1125954198473282,0.31575668213056207
MN0601,Stuyvesant Town-Peter Cooper Village,0.27862595419847325,0.48091603053435117,0.1870229007633587,0.4599236641221374,0.4981908616246493,0.2862595419847328,0.15,0.1125954198473282,0.30669179663437884
